;link;categoria;texto
390;http://g1.globo.com/tecnologia/noticia/facebook-na-alemanha-diz-que-reduzira-noticias-falsas-em-semanas.ghtml;tecnologia;mês passado anunciamos medidas enfrentar desafio notícias falsas facebook disse redação língua alemã empresa tecnologia estados unidos vamos colocar atualizações alemanha próximas semanas ministro alemão justiça heiko mass pediu repetidamente facebook respeite leis contra difamação alemanha rigorosas estados unidos outros funcionários governo expressaram preocupação notícias falsas discursos ódio internet possam influenciar eleição parlamentar setembro chanceler angela merkel busca quarto mandato nota facebook disse empresa tornará fácil relatar itens suspeitos serem notícias falsas trabalhar organizações externas verificação fatos sinais alerta anexados notícias identificadas críveis razões levaram decisão facebook tornará impossível spammers forjar sites agências notícias respeitáveis disse alemanha visto aumento discurso ódio internet após afluxo milhão migrantes
391;http://g1.globo.com/ultimas-noticias/noticia/promotoria-sul-coreana-pede-a-prisao-do-vice-presidente-da-samsung.ghtml;tecnologia;procuradoria coreia sul anunciou nesta segundafeira pedido prisão lee jaeyong vicepresidente samsung herdeiro conglomerado sulcoreano suspeita suborno peculato escândalo corrupção levou afastamento presidente país park geunhye lee pagou bilhões wons us milhões quase r milhões propina choi soonsil amiga íntima presidente principal alvo escândalo corrupção atingiu governo segundo promotoria país promotores investigam apoio samsung empresa fundações ligadas choi soonsil têm relação decisão serviço nacional pensões apoiar controversa fusão duas unidades grupo empresarial samsung ct cheil industries presidente fundo pensão estatal nps moon hyungpyo detidos dezembro promotores afirmam moon recebeu ordem park ajudar fusão indiciado abuso poder falso testemunho ministro saúde supervisiona nps terceiro maior fundo pensão mundo apoiou fusão negócio considerado crítico assegurar família lee mantivesse controle sobre conglomerado samsung lee jaeyong anos é filho presidente samsung lee kunhee neto fundador empresa vinha assumindo controle conglomerado desde pai sofreu maio infarto ainda mantém hospitalizado falar interrogado grupo promotores durante horas quinta sextafeira afirmou presidente afastada coreia sul pressionou samsung empresa doasse dinheiro fundações envolvidas escândalo corrupção declaração corresponde lee jaeyong havia dito mês passado assembleia nacional onde negou existência pressão parte park fazer doações entidades ligadas choi soonsil afastamento park geunhye aprovado parlamento sulcoreano dezembro impeachment precisa ser ratificado tribunal constitucional colheu depoimento choi nesta segunda amiga íntima presidente é acusada extorquir cumplicidade park principais grupos empresariais país através fundações apropriando parte dinheiro investigadores acreditam grupo samsung assinou contrato valor bilhões wons cerca us milhões r milhões empresa sede alemanha propriedade choi apoiou financeiramente filha chung yoora dedica hipismo treinasse país comprasse novos cavalos chung yoora detida começo ano dinamarca acusada estadia ilegal país jovem anos sido incluída lista procurados interpol após ter ignorado diversos chamados depor testemunha coreia sul deve ser extraditada samsung doou bilhões wons us milhões r milhões duas fundações operadas choi diz dinheiro destinado promover cultura local exterior esporte suspeita é gabinete presidencial pressionado fundo público apoiar fusão troca favores samsung choi soonil considerada cérebro trama corrupção tráfico influência governo possuir cargo público park geunhye pode tornar primeira líder democraticamente eleita coreia sul ser forçada deixar cargo antes término mandato escândalo corrupção levou milhares pessoas ruas protestar contra presidente pedir renúncia
392;http://g1.globo.com/mundo/noticia/russia-diz-enfrentar-aumento-de-ataques-ciberneticos.ghtml;tecnologia;rússia enfrentado aumento ataques cibernéticos externos disse autoridade sênior segurança citada neste domingo respondendo acusações ocidente moscou atacando agressivamente redes informação estados unidos europa recentemente notamos aumento significativo tentativas infligir danos sistemas informação rússia partir forças externas disse nikolai patrushev secretário conselho segurança rússia jornal rossiiskaya gazeta acordo trechos entrevista publicada íntegra segundafeira operadores provedores globais internet amplamente utilizados enquanto métodos usam evoluem constantemente disse patrushev exchefe serviços secretos fsb aliado próximo putin patrushev acusou governo presidente norteamericano barack obama ignorar deliberadamente fato principais servidores internet serem baseados território estados unidos usados washington inteligência outros propósitos visam reter dominação global acrescentou entanto moscou espera estabelecer contatos construtivos administração trump trump elogiou putin durante campanha presidencial pediu melhores laços moscou empossado presidente eua janeiro
393;http://g1.globo.com/tecnologia/noticia/acesso-ao-facebook-apresenta-instabilidade-dizem-usuarios.ghtml;tecnologia;administradores perfis oficiais afirmam conseguem abrir novas páginas tentam carregar rede social deparamse aviso algo deu errado trabalhando consertar rápido possível dia maravilhoso social media sexta dando caras reclamou usuária página dando mim acher cheio post pra programar brincou outro site chegou sair ar usuários comuns instabilidade captada sites acompanham plataformas conectadas funcionando caíram is it down right now página facebook desenvolvedores acompanha status operação rede social acusou nenhum problema segundo ferramenta monitoramento última falha ocorreu dezembro api marketing deixou funcionar
394;http://g1.globo.com/tecnologia/games/noticia/the-legend-of-zelda-breath-of-the-wild-e-outros-3-jogos-serao-lancados-ao-mesmo-tempo-que-switch.ghtml;tecnologia;the legend of zelda breath of the wild outros três jogos lançados dia março acompanhar lançamento novo console nintendo switch novo capítulo série the legend of zelda lançado dia versão wii u us outros games lançados dia switch switch desenvolvido mostrar funcionalidades controles joycon skylanders imaginators just dance mario kart deluxe chega pouco dia abril empresa anunciou alguns outros títulos lançados meses seguintes i am setsuna deve sair março sonic mania arms ainda primeiro semestre novo splatoon metade além versão elder scrolls v skyrim deve chegar console fim ano electronic arts anunciou lançará versão fifa switch detalhou edição game futebol chegará console
395;http://g1.globo.com/economia/negocios/noticia/herdeiro-da-samsung-e-liberado-apos-22-horas-de-interrogatorio.ghtml;tecnologia;herdeiro gigante sulcoreana samsung lee jaeyong liberado nesta sextafeira após longo interrogatório investigação gigantesco escândalo corrupção coreia sul culminou destituição presidente park geunhye investigadores vão decidir fim semana solicitado justiça envio ordem prisão corrupção abuso poder herdeiro primeiro grande conglomerado país informou portavoz equipe investigação lee kyuchul lee jaeyong vicepresidente samsung electronics interrogado durante horas relação pressuposto delito suborno interrogatório extenso haver muitas coisas serem verificadas além divergências versão feitos investigadores lee complementou lee kyuchul caso corrupção provocou crise política coreia sul gira torno influência exercida choi soonsil anos amiga presidente park chamada rasputina sulcoreana sendo julgada atualmente ter utilizado relação park obter enormes quantidades dinheiro grandes conglomerados sulcoreanos vez pagavam milhões dólares fundações privadas criadas samsung maior grupo industrial país generoso doando bilhões wons us milhões fundações choi seguidas hyundai sk group lg corporation lotte co últimas semanas investigadores interrogaram várias ocasiões dirigentes samsung levaram conta registros locais companhia atua dez pessoas detidas caso dentre choi sobrinha exministros cultura assuntos sociais exdiretor gabinete presidencial professor universitário
396;http://g1.globo.com/economia/noticia/anatel-diz-que-nao-pretende-reabrir-debate-sobre-limite-na-banda-larga-fixa.ghtml;tecnologia;nove meses proibir operadoras limitarem acesso clientes sinal banda larga fixa agência nacional telecomunicações anatel diz ter intenção reabrir debate sobre chamada franquia planos internet afirmação feita nesta sextafeira g presidente agência juarez quadros parte ministério anatel nenhuma intenção reabrir questão disse quadros destacou decisão cautelar impediu limite acesso banda larga fixa tomada abril continua vigor prazo validade presidente disse ainda agência reguladora pensa alterála quadros fez afirmações dia site poder publicar entrevista ministro ciência tecnologia inovação comunicações gilberto kassab entrevista kassab afirmou anatel governo deveriam tomar decisão sobre franquia planos internet segundo semestre pacotes acesso limitado voltariam ser liberados após decisão impedir limite banda larga fixa anatel abriu consulta pública tratar assunto partir deve definir regulamentação prestação serviço ainda quintafeira ministério ciência tecnologia inovação comunicações divulgou nota afirma governo federal vai atuar direito consumidor respeitado alteração observância código defesa consumidor mctic aproveita esclarecer estudos finalizados podem indicar melhor modelo é ilimitado governo federal deverá mantêlo informou ministério polêmica quadros enfatizou apesar discussão sobre limite banda larga fixa ser tema préconsulta pública anatel nenhuma previsão plano agência volte discutir assunto início anúncio vivo adotaria limite download serviço banda larga fixa deu início polêmica expresidente anatel joão rezende chegou anunciar banda larga limite estaria fim após repercussão negativa agência mudou atitude decidiu proibir empresas determinarem limites serviço atualmente serviço é cobrado acordo velocidade navegação contratada teto uso internet sistema limita quantidade dados baixados fixa franquia funciona internet móvel celulares
397;http://g1.globo.com/tecnologia/games/noticia/red-dead-redemption-2-e-mass-e…ct-andromeda-estao-entre-10-jogos-mais-aguardados-de-2017-veja-lista.ghtml;tecnologia;
398;http://g1.globo.com/tecnologia/noticia/whatsapp-tem-falha-que-permite-ler-conversa-mesmo-com-criptografia-diz-jornal.ghtml;tecnologia;sistema gera chaves únicas segurança cada usuário é mensagens codificadas decodificadas criptografia pontaaponta nome sugere protege todo trajeto comunicação pontas participantes conversa nenhum intermediário whatsapp deve ser capaz interferir conversa obter conteúdo compartilhado whatsapp adaptou protocolo signal desenvolvido open whisper systems amplamente usado outros aplicativos seguros exemplo telegram modificação permite aplicativo force troca chaves usuário conectado internet pessoas conversem avisadas partir daí todas mensagens marcadas entregues criptografas nova chave enviadas novamente diz guardian é durante nova codificação mensagens reenvio interceptação mensagens torna possível ainda acordo publicação whatsapp questionado agência governamental revelar registro mensagem pode efetivamente garantir acesso causa dessa mudança chaves afirmou boelter jornal podem dizer vulnerabilidade pode apenas ser explorada espionar mensagem conversas inteira é verdade considerar servidor whatsapp pode encaminhar mensagens mandar notificação mensagem entregue sinalizada duplo tique usuários podem notar usando retransmissão vulnerabilidade servidor whatsapp pode tarde conseguir transcrição toda conversa apenas única mensagem afirmou boelter questionado jornal whatsapp diz envio automático após troca chaves é feito mensagens sempre cheguem destino sabemos razões comuns acontecer troca chaves porque pessoas trocam celulares reinstalam whatsapp ocorre porque muitas partes mundo pessoas frequentemente mudam aparelho sim card nessas situações queremos dar pessoas certeza mensagens enviadas perdidas meio caminho afirmou portavoz aplicativo jornal solução funciona partir troca chaves criptográficas tecnologia responsável processo embaralha codifica cada mensagem individualmente vantagem desse tipo criptografia é processo é invisível exige nenhuma ação parte usuários chaves recebidas utilizadas automaticamente comunicação passa depender segurança intermediário sigilo mãos participantes conversa é whatsapp possui meio conferir troca chaves ocorreu maneira correta chave recebida amigo é mesma enviou então tudo certo processo ocorreu maneira segura verificação consiste abrir perfil contato whatsapp clicar criptografia item cadeado basta escanear código qr aparecer tela caso segurança código transforma tique verde ideal é fazer pessoalmente é possível usar outros meios chamada vídeo junto código qr série números pode ser usada comparação outros meios chamada telefônica
399;http://g1.globo.com/tecnologia/games/noticia/nintendo-switch-chega-em-marco-por-us-300.ghtml;tecnologia;nintendo anunciou nesta sextafeira novo console nintendo switch começará ser vendido março custará us r estados unidos preços outros mercados divulgados switch funciona tempo sucessor console portátil ds lançado videogame mesa wii u começou ser vendido aparelho é composto base tela alta resolução sensível toque dois controles chamados joycon display sensível toque polegadas resolução x pixels memória interna é gb é possível expandila cartões microsd tela guardada dentro base switch funciona videogame convencional mostra imagens jogo televisor display é retirado base switch ativa estado móvel imagens games jogadas tela portátil joycon vez podem ser desmontados peça central acoplados display formando joystick cujo formato lembra bastante gamepad wii u é possível deixar soltas partes joycon forma similar controle nunchuk nintendo wii dessa forma pessoa usa dois controles cada mão duas disputam partida multiplayer joycon cada tela nesse caso pode ficar apoiada superfície tablet jogadores tradicionais switch controle comum pro desmonta tela lembra bastante xbox one nintendo trata novo console conceito totalmente novo cuja portabilidade é características importantes trailer switch mostra videogame sendo usado quadra basquete durante passeio carro dentro avião games switch vêm formato cartões chamados game cards nintendo divulgou especificações técnicas aparelho disse compatível jogos wii wii u
400;http://g1.globo.com/tecnologia/noticia/guru-russo-da-seguranca-digital-diz-que-trabalha-para-evitar-ciberguerra.ghtml;tecnologia;deve ter pensado nisto vez usarem drones bombas armas próxima grande guerra ciberespaço eugene kaspersky especialista russo segurança digital é bem pago aconteça entrevista g bilionário dono kaspersky lab fala perigo ciberarmas ataques hackers muitos brasileiros cibercriminosos brasileiros provavelmente líderes mundiais malwares bancos conta eugene yevgeny valentinovich kaspersky nome real eugene é analista executivo anos nascido novorossiysk rússia após formar instituto patrocinado kgb polícia secreta russa fundou empresa hoje clientes países protege milhões usuários perigo ataques digitais gerem crises nações ciberespaço é real fim ano passado estados unidos anunciaram expulsão agentes inteligência russos país fechamento complexos inteligência russos medida segundo obama resposta roubo dados exposição informações durante eleição sony ameaçada hackeada causa entrevista filme paródia sobre regime totalitário coreia norte fbi informou ter localizado vestígios ligam ataques nortecoreanos receberam sanções eua ação g muda possibilidade ter ciberguerra donald trump presidente eua eugene kaspersky primeiro lugar espero ciberguerra nunca aconteça é algo evitar ciberarmas inovação perigosa gostaria viver ciberguerra durante governo trump resto século g disse trabalha apenas defesa interesse trabalhar ataques faria mudar ideia eugene kaspersky nada vejo razão pessoalmente empresa mudarem rumo deveríamos fazer bons fazendo agora criando tecnologias proteção tantas coisas proteger defender neste mundo mim trabalhar segurança digital é apenas negócio é vida g disse muitos brasileiros trabalhando ataques hackers patrocinados países dizer eugene kaspersky cibercriminosos brasileiros provavelmente líderes mundiais malwares bancos produzem distribuem grande parte desse tipo ameaça geral malwares brasileiros bem simples uns anos agora vemos esforços ofuscar proteger códigos cargas maliciosas crescimento qualidade desses malwares sido bem significante caras maus poucos apresendendo sobre vírus regaste agora vemos malware algumas partes código sugerindo programadores brasil hackers brasileiros aparentemente ativos aquisição novas armas grupos europeus grupos ficando capazes g opinião sobre edward snowden viver rússia eugene kaspersky grande fã nunca conheci pretendo entendo pessoas dizem delatores fazem trabalho importante certo ponto concordo acredito lealdade qualidade vital pessoa forte quebrou contrato gosto disso g disse parceiros irã coreia norte quiserem pagar serviços trabalharia poderiam tornar clientes vip eugene kaspersky permanecerem sofrendo sanções internacionais irã sendo liberado agora pressa trabalhar acredito é importante jogar acordo regras pode demorar décadas construir reputação vezes é destruída alguns minutos g prefere ganhar outro bilhão dólares prêmio nobel paz eugene kaspersky poderia viver dois quero certeza salvar mundo ameaças ciberespaço quero construir tecnologias tornem ecossistema digital inerentemente seguro imune ataques cibernéticos iria satisfazer ambições
401;http://g1.globo.com/tecnologia/noticia/10-maneiras-de-usar-o-google-que-irao-te-surpreender.ghtml;tecnologia;serve google resposta comum fazer buscas internet afinal é segredo nenhum google tornou ferramenta buscas utilizada planeta tanto deu origem termo antes inexistente dar google segundo criadores larry page sergey brin missão google é organizar informação mundo tornála acessível útil forma universal recursos vão além mecanismo buscas muitos usuários sequer sabem existem bbc mundo serviço espanhol bbc compilou alguns é possível converter ferramenta buscas cronômetro estabelecer alarme horário prédeterminado basta digitar quantidade tempo seguida palavra timer cronômetro inglês funcionar deve configurar navegador inglês inserir comando tanto inglês português funcionalidade batizada google timer permite exemplo controlar tempo tarefa criar alerta trocar atividade pode usar google gestor tarefas google keep ferramenta permite fazer notas ordenar eventos lembrar assuntos compromissos pendentes aplicativo disponível idiomas conta imagens nasa agência espacial americana sloan digital sky survey esa agência espacial europeia outros desenvolvida ajuda astrônomos alguns maiores observatórios mundo diz google ferramenta possui fontes tipográficas diferentes idiomas distintos disponibilizadas uso páginas internet designers gráficos qualquer interessado barra lateral direita é possível escolher categorias critérios negrito inclinações basta baixar computador usar internet código ferramenta é chamada google sound search permite identificação música ouvindo assim fazem aplicativos conhecidos shazam usar ferramenta reconhece música estilo musical basta apertar ícone microfone google aplicativo reconhecer música vai mostrar nota musical basta clicar nela confirmar pedindo identificar música buscador musical disponível alguns países dispositivos utilizam android versões posteriores enorme base dados é especialmente útil produzindo trabalho científico permitidas buscas terminologias produção gráficos acordo critérios busca outra ferramenta google scholar google acadêmico serve buscar informações acadêmicas revistas científicas manuais periódicos outra forma usar google é buscador assuntos momento tendência internet google trends permite explorar tema sendo comentado cada país frequência ainda é possível procurar termos específicos determinado intervalo tempo analisar assuntos suscitaram interesse internautas
402;http://g1.globo.com/mundo/noticia/israel-acusa-hamas-de-usar-fotos-de-mulheres-para-seduzir-e-hackear-celulares-de-seus-soldados.ghtml;tecnologia;adotariam identidades mulheres fazer amizade levar militares baixarem saber aplicativo espião segundo portavoz forças defesa israel hamas conseguiu ter acesso segredos maior importância disse ainda maioria militares enganados baixas patentes hackers estariam interessados obter informações sobre manobras militares forças armamentos israelenses faixa gaza autoridades israelenses disseram fotos usadas esquema mulheres reais imagens retiradas autorização perfis mídias sociais portavoz israelense nome revelado apresentou imprensa algumas fotos usadas mensagens hackers flertando soldados segundo vou enviar foto querido escreveu hacker trocas mensagens ok haha respondeu soldado logo antes receber foto mulher loira hacker então sugeriu ambos baixassem aplicativo simples permitirá ter conversa vídeo vítima baixava aplicativo realidade dava hacker controle smartphone autoridades militares israelenses descobriram fraude após receberem informações soldados mulheres suspeitas fazendo instalassem aplicativo seguida desaparecendo agora dano mínimo queremos impedir volte acontecer
403;http://g1.globo.com/tecnologia/noticia/dona-do-google-encerra-projeto-que-usava-drones-para-levar-internet.ghtml;tecnologia;alphabet empresa dona google afirmou desistiu trabalhar projeto conexão internet áreas distantes usando aeronaves remotamente controladas drones afirmação feita nesta quartafeira agência notícias france presse projeto iniciado após compra titan aerospace consistia usar drones transmitir sinal internet via laser fazia parte google x divisão empresa trabalha criação novas tecnologias time titan trazido x fim afirmou portavoz alphabet afp encerramos explosão drones alta altitude acesso internet pouco equipe trabalhava drones segundo executivo realocada parte passou trabalhar wing outro projeto google levar internet lugares remotos ares vez drones conexão é transmitida balões outra parte exfuncionários titan passaram trabalhar projeto wing entrega produtos drones fim titan ocorreu pouco criança própria alphabet agosto google anunciou criação empresamãe maior reformulação história cada áreas negócio passou ser subsidiária alphabet sob empresa guardachuva exemplo próprio google google x
404;http://g1.globo.com/tecnologia/noticia/facebook-cria-projeto-para-combater-noticia-falsa-e-promover-jornalismo.ghtml;tecnologia;facebook lançou projeto jornalismo nesta quartafeira estratégia aprofundar relacionamento organizações mídia lançamento ocorreu menos semana após companhia afirmar contratando exrepórter cnn âncora campbell brown liderar equipe parcerias notícias parte projeto facebook informou vai concentrar melhorar atuais formatos exibição reportagens live instant articles rede social afirmou vai testar recurso usa instant articles permitir leitores verem múltiplas histórias tempo pacote partir organizações preferidas notícias empresa afirmou vai trabalhar terceiros ajudar usuários decidirem quais fontes informações confiáveis vai seguir atuando reduzir disseminação notícias falsas facebook afirmou ainda vai explorar introdução pausas comerciais vídeos normais companhia testou anteriormente formato facebook live
405;http://g1.globo.com/mundo/noticia/o-fim-de-uma-era-noruega-e-1o-pais-do-mundo-a-parar-com-transmissoes-de-radio-em-fm.ghtml;tecnologia;sob olhares outras nações noruega tornou primeiro país mundo tirar ar sinal fm última quartafeira desligamento começou manhã dia cidade norte país bodø perto círculo polar ártico cobertura vivo televisão norueguesa segundo governo hoje noruega estações nacionais rádio digital ainda espaço outras serviço público radiodifusão norueguês nrk desligará sinal fm antes concorrência processo repentino sinal sairá ar região região partir janeiro deste ano ministério cultura norueguês estima digitalização emissoras nacionais rádio gerará economia anual cerca us milhões aproximadamente r milhões custo transmissão rádio nacional rede fm é oito vezes maior rede retransmissão digital áudio disse ministério comunicado deve parte menor consumo energia transmissão digital ouvintes acesso conteúdo rádio diverso plural desfrutarão maior qualidade áudio além novas funcionalidades disse recentemente vários outros países europa sul ásia avaliam transição rádio digital segundo analista britânico james cridland momento desligamento sinal fm noruega momento apreensão indústria rádio global espero noruegueses feito suficiente reter audiência garantir feito transição digital façam logo disse escuta rádio pode decidir vez disso passar ouvir coleção músicas serviços streaming mudança prejudicar audiência pode ser outros países fiquem menos dispostos desligar sinal fm am
406;http://g1.globo.com/distrito-federal/noticia/justica-do-df-rejeita-chat-privado-de-ex-mulher-como-prova-em-disputa-por-guarda-de-filho.ghtml;tecnologia;tribunal justiça distrito federal determinou conversas privadas mãe criança obtidas maneira indevida pai podem ser usadas prova processo guarda filhos caso mulher decida denunciar ex violação privacidade constrangimento pode ser preso obrigado pagar indenização desembargadores confirmaram decisão sido emitida primeira instância mãe pediu chat retirado processo corre vara família planaltina envolve criança todos dados ação sob sigilo acordo mulher exmarido acessou ilegalmente conversas outra pessoa internet usou senha filho acesso tablet copiou diálogos conversas ajudariam provar mãe condições manter guarda criança acordo defesa pai contrapartida advogados mãe argumentaram referirem pai terem participação conversas poderiam ser consideradas argumento acatado juiz confirmado turma cível tj segundo primeira sentença forma obter mensagens violou direitos intimidade vida privada protegidos constituição federal inconformado pai recorreu decisão acabou derrotado diligenciando monitorando educação filho averiguando conteúdos tablet acessados pai estaria autorizado acessar informações privadas mãe utiliza aparelho consentisse afirmou relator recurso acordo presidente comissão direitos humanos direitos criança adolescente seccional df ordem advogados brasil oabdf humberto alencar pai criança pode responder criminalmente violação correspondência eletrônica constrangimento ilegal nesse caso homem violou privacidade duas pessoas mãe primeiro alvo garantir direito guarda criança pessoa conversou diálogo exposto explicou advogado lei prevê detenção seis meses multa tanto crime violação quanto constrangimento teor diálogos assim nome envolvidos juízes advogados é protegido sigilo processo decisão tribunal mensagens deixarão integrar processo documentos físicos informações ser incinerados
407;http://g1.globo.com/tecnologia/noticia/proposta-de-privacidade-da-ue-pode-reduzir-receitas-de-facebook-e-google.ghtml;tecnologia;serviços mensagens online whatsapp facebook imessage apple gmail google enfrentarão regras duras continuar monitorar usuários proposta apresentada executivo união europeia nesta terçafeira aprovada empresas poderão impactar receitas publicidade dessas empresas empresas web garantir confidencialidade conversas clientes obter consentimento antes seguilos online oferecer anúncios personalizados exemplo serviços email gmail outlook poderão digitalizar mensagens clientes veicular anúncios segmentados obter acordo explícito maioria serviços online gratuitos depende publicidade financiar proposta desta terça poder alterar plano negócios europa proposta comissão europeia expande regras aplicáveis atualmente somente operadores telecomunicações gigantes web oferecem chamadas mensagens através internet facebook google microsoft permitiria empresas telecomunicações usem metadados clientes duração localização chamadas fornecer serviços adicionais lucrar algo impedidos sob regras atuais revisão chamada lei privacidade eletrônica exigirá navegadores web perguntem usuários desejam permitir sites coloquem cookies navegadores versão vazada anterior texto trazia exigência navegadores definir configurações padrão permitindo cookies cabe povo dizer sim disse andrus ansip vicepresidente comissão mercado único digital cookies instalados navegadores computadores internautas contêm bits informação sobre usuário tais outros sites visitaram onde amplamente usados fornecer anúncios segmentados usuários anunciantes online advertiram regras excessivamente rígidas minariam capacidade muitos sites financiar continuar oferecendo serviços gratuitos dizem dados usam podem identificar usuário portanto é baixo risco tornando pedido consentimento oneroso afetará particularmente empresas acham difícil falar diretamente usuários finais quero dizer empresas tecnologia operam segundo plano facilitam compra venda publicidade invés daquelas quais usuário diretamente envolve disse yves schwarzbart diretor assuntos políticos regulatórios internet advertising bureau iab companhias infringirem lei nova enfrentarão multas cento volume negócios global segundo lei separada proteção dados entrará vigor proposta deve ser aprovada parlamento europeu estadosmembros antes virar lei
408;http://g1.globo.com/tecnologia/ces/2017/noticia/oled-x-qled-entenda-a-nova-guerra-dos-televisores.ghtml;tecnologia;vai querer oled qled novos modelos televisores k lg samsung ainda mercado empresas coreanas têm argumentos prontos consumidor escolha cada tecnologia nova guerra coreia marcou setor tvs ces feira eletrônicos las vegas veja vídeo acima leia perguntas respostas abaixo é tecnologia televisores lg é maior representante tela usa fonte iluminação diodos orgânicos é material precisa outro tipo externo luz dispensa paniel adicional led existe outros tipos aparelhos inclusive qled pode ser fino lg é única primeira maior fabricante deste tipo aparelho televisores oled mercado ces lg aproveitou potencial espessura mínima lançar modelo oledw w significa wallpaper papel parede televisor milímetros espessura tela é montada hastes imãs tela quadro suporte mesa caixa som fica ligada cabo separada onde ficam entradas primeiros modelos mostrados têm polegadas qled recebido ces resposta samsung oled lg tecnologia baseada pontos quânticos trabalhados modelos anteriores promete reproduzir variações cores todos níveis brilho imagens fiéis realidade existem tela atual segundo empresa ces troca alfinetadas apresentações lg samsung primeira evento fez referência qled tecnologia inferior ainda precisa luz traseira samsung criticou possível desgaste materiais orgânicos tempo ângulo visão menor segundo concorrente primeiros aparelhos mostrados têm resolução k polegadas opções tela plana curva chamados q q respectivamente dá dizer dois motivos ainda disponíveis fazer teste realmente lado lado preços ainda divulgados dá dizer é oledw é inovadora prática brilho imagens qled menos g viu ces é maior dá arriscar perfis consumidor ávido novidades espaço sala vá oled menos diferentão importa mesma casca pouco grossa cores impressionam vá qled tecnologia qled enquanto apenas aparelhos samsung oled é adotado outras empresas feira tecnologia las vegas chamou atenção domínios coreanos japonesa sony nova linha tvs bravia oled curiosa tecnologia reverbera áudio própria tela dispensa caixa som sistema desenvolvido sony chamado acoustic surface superfície acústica própria superfície ressoa som emanado própria tela explica empresa g viu televisores expostos ces ambiente barulhento feira som aparelhos podia ser ouvido problemas
409;http://g1.globo.com/pop-arte/cinema/noticia/assassins-creed-erra-salto-de-game-para-cinema-e-pode-matar-franquia-g1-ja-viu.ghtml;tecnologia;hollywood tenta anos acertar adaptação game faz sentido jogos movimentam bilhões dólares todo ano histórias ricas grande investimento prévio marketing vezes parece estúdios esforçando aconteceu double dragon cada lançamento renova esperanças assassins creed estreia nesta quintafeira brasil é bom exemplo dois vencedores oscar dois indicados orçamento us milhões produção parecia garantia adaptação bem sucedida dessa vez assista trailer acima é pena tudo indicava cinema conseguiria romper barreira adaptação game qualidade principalmente partir momento ator michael fassbender enamorou tanto história jogo ubisoft decidiu produzir estrelar filme sony presença prova apenas prestígio ator conceituado garante nada longa inspira enredo primeiro jogo mudanças tornar trama rocambolesca hereditariedade sociedades secretas artefatos divinos menos absurda roteiro entanto acaba fazendo todas escolhas erradas encontrar maçã éden teoricamente trará paz mundial máxima acabar livre arbítrio humanidade templários buscam últimos descendentes antiga ordem assassinos maiores inimigos acessar memórias genéticas descobrir onde fruto escondido mudar nome protagonista tanto desmond quanto antepassado altaïr dão lugar cal aguilar alterações relação game ajudam coisas fazerem sentido é justo dizer primeiro jogo série apresentava melhor tramas franquia serviu boa base continuações filme consegue maior alterações inexplicáveis é novo animus máquina utilizada vilões permitir acesso memórias game tecnologia passava mesa alguma forma conectava mente paciente explicação científica procedimento dá suspender descrença tempo suficiente aceitar longa aparelho transforma espécie guindaste conecta cérebro usuário permite recriar fisicamente todos movimentos feitos originalmente ancestrais acontece nenhum outro motivo além alguém produção provavelmente achou ficaria legal transicionar passado futuro meio cenas ação spoiler fica é mudanças único problema diálogos sofríveis criados michael lesslie trabalhou fassbender macbeth adam cooper bill collage dupla fracassos série divergente convergente êxodo deuses reis fracos sozinhos boca atores bons marion cotillard jeremy irons charlotte rampling falas ficam constrangedoras além disso furos grandes demais serem ignorados é difícil entender organização secreta milenar deixaria descendentes maiores inimigos contato direto memórias antepassados circular livremente covil secreto ainda partes apenas ofensivas momento cientista vivida cotillard explica violência é passada geneticamente genes importa personagem pseudovilã contraponto argumento parece ser fato consumado filme diretor justin kurzel macbeth entanto constrói filme leva sério demais tanto primeira sequência confronto envolva qualquer coisa personagens explicando trama motivo sob trilha estridente acontece após minutos ação começa é bem construída belas coreografias nível tolerável câmeras tremidas mania ficar indo voltando tempo aguilar calnoanimus atrapalha ponto alto produção
410;http://g1.globo.com/educacao/noticia/ninguem-sabe-ainda-como-formar-professores-inovadores-diz-educadora-que-trabalhou-na-apple-e-com-obama.ghtml;tecnologia;coisas achamos tecnologia pode fazer é ajudar professores melhorarem aluno especialmente aluno local professor bem treinado segunda coisa é oferece plataforma publicar conseguir feedback alunos podem fazer filme compor música fazer trabalho site kahn academy exemplo traz milhares problemas matemática estudantes podem praticar então melhores salas aula vejo onde tecnologia é distração salas onde professores cuidadosamente elaboraram desafio algum tipo experiência aprendizado profundo alunos fiquem engajados focados acontecendo ali coisas interessantes cieb fazendo brasil é criação desse centro inovação outros métodos conectar pessoas jogar luz sobre lugares aprendizado acontecendo outras pessoas possam tentar salas aula devo dizer investimento educação pública é coisas importantes qualquer governo pode fazer colocar país caminho sucesso futuro desenvolvimento econômico ser centro inovação é coisa importante país pode fazer cidadãos cator apple foco inovação empresa conhecida design limpo resolução problemas encontrar novas maneiras pessoas fazerem coisas foco passou ser alavancar tecnologia pesquisa criar melhor ambiente aprendizado possível alunos educação pública é avessa riscos inovação porque é preciso garantir fazendo é certo crianças além disso pessoas têm visão particular é educação pública porque todas escola experiências diferentes coisas importantes fizemos período participei governo termos publicado plano nacional educação tecnologia documento feito muita participação popular grupos focais professores empresas criou arcabouço pensarmos sobre tecnologia pode apoiar aprendizado hoje
