link;categ
http://g1.globo.com/tecnologia/noticia/acesso-ao-facebook-apresenta-instabilidade-dizem-usuarios.ghtml;tecnologia
http://g1.globo.com/economia/noticia/anatel-diz-que-nao-pretende-reabrir-debate-sobre-limite-na-banda-larga-fixa.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/whatsapp-tem-falha-que-permite-ler-conversa-mesmo-com-criptografia-diz-jornal.ghtml;tecnologia
http://g1.globo.com/tecnologia/games/noticia/nintendo-switch-chega-em-marco-por-us-300.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/10-maneiras-de-usar-o-google-que-irao-te-surpreender.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/guru-russo-da-seguranca-digital-diz-que-trabalha-para-evitar-ciberguerra.ghtml;tecnologia
http://g1.globo.com/tecnologia/games/noticia/red-dead-redemption-2-e-mass-e…ct-andromeda-estao-entre-10-jogos-mais-aguardados-de-2017-veja-lista.ghtml;tecnologia
http://g1.globo.com/mundo/noticia/israel-acusa-hamas-de-usar-fotos-de-mulheres-para-seduzir-e-hackear-celulares-de-seus-soldados.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/dona-do-google-encerra-projeto-que-usava-drones-para-levar-internet.ghtml;tecnologia
http://g1.globo.com/mundo/noticia/o-fim-de-uma-era-noruega-e-1o-pais-do-mundo-a-parar-com-transmissoes-de-radio-em-fm.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/facebook-cria-projeto-para-combater-noticia-falsa-e-promover-jornalismo.ghtml;tecnologia
http://g1.globo.com/pop-arte/cinema/noticia/assassins-creed-erra-salto-de-game-para-cinema-e-pode-matar-franquia-g1-ja-viu.ghtml;tecnologia
http://g1.globo.com/tecnologia/ces/2017/noticia/oled-x-qled-entenda-a-nova-guerra-dos-televisores.ghtml;tecnologia
http://g1.globo.com/distrito-federal/noticia/justica-do-df-rejeita-chat-privado-de-ex-mulher-como-prova-em-disputa-por-guarda-de-filho.ghtml;tecnologia
http://g1.globo.com/educacao/noticia/ninguem-sabe-ainda-como-formar-professores-inovadores-diz-educadora-que-trabalhou-na-apple-e-com-obama.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/proposta-de-privacidade-da-ue-pode-reduzir-receitas-de-facebook-e-google.ghtml;tecnologia
http://g1.globo.com/rio-de-janeiro/noticia/supercomputador-da-uerj-voltara-a-funcionar-com-bateria-doada-pela-rio-2016.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/snapchat-elege-londres-para-sede-internacional.ghtml;tecnologia
http://g1.globo.com/mundo/noticia/executivo-da-samsung-vai-depor-em-caso-de-escandalo-na-coreia-do-sul.ghtml;tecnologia
http://g1.globo.com/mundo/noticia/maioria-dos-americanos-quer-que-trump-encerre-sua-conta-no-twitter.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/iphone-10-anos-como-prototipo-esquecido-em-aviao-quase-arruinou-lancamento.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/yahoo-vai-acabar-veja-perguntas-e-respostas-sobre-mudancas-no-site.ghtml;tecnologia
http://g1.globo.com/tecnologia/ces/2017/noticia/razer-oferece-us-25-mil-por-informacoes-sobre-prototipos-de-laptop-roubados.ghtml;tecnologia
http://g1.globo.com/bemestar/noticia/redes-sociais-validam-o-odio-das-pessoas-diz-psicanalista.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/china-veta-pokemon-go-e-jogos-similares-por-riscos-de-seguranca.ghtml;tecnologia
http://g1.globo.com/politica/noticia/planalto-publica-no-twitter-por-engano-senhas-de-redes-sociais-do-governo.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/spotify-oferece-emprego-a-obama.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/apos-trump-apple-planeja-aumentar-producao-nos-eua-mas-deixa-iphone-de-fora.ghtml;tecnologia
http://g1.globo.com/distrito-federal/noticia/rollemberg-promete-para-outubro-inauguracao-do-parque-tecnologico-do-df.ghtml;tecnologia
http://g1.globo.com/distrito-federal/noticia/unb-cria-pulseira-para-diabetes-que-mede-acucar-e-manda-alertas-via-celular.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/marissa-mayer-se-demite-do-yahoo-e-resto-da-empresa-apos-compra-se-chamara-altaba.ghtml;tecnologia
http://g1.globo.com/tecnologia/games/noticia/cblol-final-da-1-etapa-do-campeonato-de-league-of-legends-sera-em-recife-pela-1-vez.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/twitter-nomeia-fiamma-zarife-como-diretora-geral-no-brasil.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/iphone-completa-10-anos-veja-6-inovacoes-popularizadas-pelo-celular-da-apple.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/nokia-volta-ao-mercado-com-smartphone-exclusivo-para-a-china.ghtml;tecnologia
http://g1.globo.com/tecnologia/ces/2017/noticia/ces-veja-15-produtos-que-brilharam-na-maior-feira-de-eletronicos-do-mundo.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/a-multa-de-uma-locadora-de-dvd-que-deu-origem-a-netflix.ghtml;tecnologia
http://politica.estadao.com.br/noticias/geral,operacao-para-retirada-de-aviao-do-mar-em-paraty-sera-retomada-neste-domingo,70001637447;politica
http://politica.estadao.com.br/blogs/fausto-macedo/um-juiz-que-julgou-de-olho-no-campo-nao-nas-arquibancadas/;politica
http://politica.estadao.com.br/blogs/fausto-macedo/presidios-nova-temporada-da-mesma-serie/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/agenda-da-semana-de-23-a-29-de-janeiro/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/crise-de-febre-amarela-deve-acelerar-queda-de-ricardo-barros-na-saude/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/membros-do-conselhao-confirmam-participacao-em-sessoes-tematicas/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/brigando-por-reconhecimento-da-cachaca-blairo-encontra-bebida-generica-na-alemanha/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/planalto-lamenta-demora-para-conter-rebeliao-no-rio-grande-do-norte/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/2-mil-homens-das-forcas-armadas-farao-seguranca-nas-ruas-de-natal-no-fim-de-semana/;politica
http://politica.estadao.com.br/blogs/fausto-macedo/a-impunidade-nao-pode-retornar/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/projeto-de-jogos-de-azar-deve-ser-votado-so-depois-de-abril-no-senado/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/temer-tem-hoje-quatro-opcoes-principais-para-substituir-teori-no-supremo/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/secretario-do-programa-de-parceria-de-investimentos-tem-status-de-ministro-na-internet/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/lider-do-pt-na-camara-de-sao-paulo-quer-reverter-corte-de-secretarias-feitos-por-doria/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/prefeitos-empossados-nas-capitais-ja-cortaram-90-secretarias-este-ano/;politica
http://politica.estadao.com.br/noticias/geral,carmen-indica-que-relatoria-sera-dada-a-atuais-ministros,70001636897;politica
http://politica.estadao.com.br/noticias/geral,e-agora,70001636883;politica
http://politica.estadao.com.br/noticias/geral,dialogo-com-a-sociedade-e-desafio-para-temer,70001636933;politica
http://politica.estadao.com.br/noticias/geral,pasta-da-justica-trava-acordo-com-suica,70001636982;politica
http://politica.estadao.com.br/noticias/geral,analise-teorias-conspiratorias-sao-ofensa-ao-bom-senso,70001637115;politica
http://politica.estadao.com.br/noticias/geral,marinha-aprova-plano-de-retirada-de-aviao-do-mar-de-paraty,70001637102;politica
http://politica.estadao.com.br/noticias/geral,testemunha-da-queda-diz-que-aeronave-se-inclinou-antes-de-perder-sustentacao,70001637030;politica
http://politica.estadao.com.br/noticias/geral,corpo-de-teori-zavascki-e-enterrado-em-porto-alegre,70001636997;politica
http://politica.estadao.com.br/noticias/geral,se-for-para-cassar-cem-deputados-serao-cassados,70001636926;politica
http://politica.estadao.com.br/blogs/fausto-macedo/adeus-teori/;politica
http://politica.estadao.com.br/blogs/fausto-macedo/as-razoes-do-juiz-que-frustrou-doria/;politica
http://politica.estadao.com.br/noticias/geral,temer-vai-esperar-indicacao-de-relator-da-lava-jato-antes-de-decidir-substituto,70001636809;politica
http://politica.estadao.com.br/noticias/geral,retirada-de-aviao-que-caiu-com-teori-e-de-responsabilidade-do-proprietario-diz-fab,70001636800;politica
http://politica.estadao.com.br/noticias/geral,resgate-de-destrocos-do-aviao-que-levava-teori-nao-tem-hora-para-acabar-diz-cenipa,70001636775;politica
http://politica.estadao.com.br/blogs/vera-magalhaes/temer-comunicara-a-carmen-que-vai-esperar-novo-relator-da-lava-jato-antes-de-indicar-ministro/;politica
http://politica.estadao.com.br/noticias/geral,corpo-de-dono-do-hotel-emiliano-sera-velado-e-cremado-em-sao-paulo,70001636720;politica
http://politica.estadao.com.br/noticias/geral,aviao-com-corpo-de-teori-zavascki-chega-a-porto-alegre,70001636675;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/deus-fez-o-mundo-em-sete-dias-diz-lucio-vieira-lima-sobre-tempo-de-escolha-de-novo-ministro/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/doria-vai-reativar-programa-de-revitalizacao-de-pracas-de-mario-covas/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/apesar-de-consulta-digital-enem-se-mantem-em-papel-e-caneta/;politica
http://politica.estadao.com.br/blogs/fausto-macedo/negocios-bancarios-e-politica-de-relacionamento-com-o-mercado/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/click-pimentel-relembra-encontro-com-agora-ex-presidente-obama/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/dancaria-que-morreu-em-aviao-queria-show-para-mostrar-a-mae/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/ciro-gomes-pede-investigacao-severa-crivel-e-celere-sobre-acidente-com-teori/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/temer-deve-apresentar-novo-ministro-do-stf-em-fevereiro/;politica
http://politica.estadao.com.br/blogs/fausto-macedo/defesa-alega-que-so-em-liberdade-ex-tesoureiro-do-pt-podera-arrumar-dinheiro-e-pagar-fianca/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/planalto-nao-quer-atropelar-escolha-de-relator-da-lava-jato-pelo-supremo/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/cotada-para-o-stf-grace-mendonca-nao-tratou-de-indicacao-com-michel-temer/;politica
http://politica.estadao.com.br/blogs/fausto-macedo/trump-e-o-fim-da-historia/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/teori-zavascki-era-churrasqueiro-nas-reunioes-entre-amigos-da-ministra-ellen-gracie/;politica
http://politica.estadao.com.br/blogs/fausto-macedo/leniencia-preve-que-lava-jato-peca-fim-de-bloqueio-e-de-restricoes-a-odebrecht/;politica
http://politica.estadao.com.br/blogs/coluna-do-estadao/ajufe-vai-sugerir-lista-triplice-para-vaga-no-supremo/;politica
http://politica.estadao.com.br/noticias/geral,estudo-usado-na-denuncia-contra-filgueiras-indica-desmatamento,70001636486;politica
http://politica.estadao.com.br/noticias/geral,dono-do-hotel-emiliano-recorreu-no-stf-por-acao-ambiental,70001636485;politica
http://politica.estadao.com.br/noticias/geral,auxiliares-de-teori-tem-futuro-incerto,70001636484;politica
http://politica.estadao.com.br/noticias/geral,sucessor-tera-de-assumir-processos-polemicos-na-corte,70001636483;politica
http://politica.estadao.com.br/noticias/geral,discricao-e-ousadia,70001636466;politica
http://politica.estadao.com.br/noticias/geral,politraumatismo-foi-a-causa-da-morte-de-teori-diz-iml,70001636479;politica
http://politica.estadao.com.br/noticias/geral,tenho-medo-de-ter-muita-coisa-por-tras-diz-irma-de-teori,70001636477;politica
http://politica.estadao.com.br/noticias/geral,do-sonho-da-danca-ao-curso-de-fisioterapia,70001636473;politica
http://politica.estadao.com.br/blogs/supremo-em-pauta/quem-sera-o-relator-da-lava-jato/;politica
http://politica.estadao.com.br/blogs/fausto-macedo/promotoria-investiga-pedaladas-de-haddad/;politica
http://politica.estadao.com.br/noticias/geral,temer-sugeriu-nome-de-moraes-para-stf-na-vaga-de-joaquim-barbosa,70001636151;politica
http://politica.estadao.com.br/blogs/fausto-macedo/oab-quer-redistribuicao-da-lava-jato-antes-de-indicacao-de-temer/;politica
http://politica.estadao.com.br/noticias/geral,versao-compacta-de-lei-das-demarcacoes-e-criticada-por-movimento-indigena,70001636057;politica
http://economia.estadao.com.br/blogs/radar-do-emprego/2017/01/22/jovens-e-inovadores-advogados-vao-a-luta-por-seus-ideais/;economia
http://economia.estadao.com.br/blogs/radar-do-emprego/2017/01/22/economia-criativa-e-educacao-sao-areas-pouco-exploradas-pelo-direito/;economia
http://economia.estadao.com.br/noticias/geral,preco-baixo-fez-pequeno-produtor-mudar-de-lavoura,70001636281;economia
http://economia.estadao.com.br/blogs/coluna-do-broad/latam-travel-espera-que-vendas-para-resorts-crescam-18-este-ano/;economia
http://economia.estadao.com.br/blogs/coluna-do-broad/na-crise-demanda-por-assessoria-especializada-em-sucessao-salta/;economia
http://economia.estadao.com.br/blogs/coluna-do-broad/sociedade-brasileira-de-dermatologia-consegue-anular-registro-de-concorrente/;economia
http://economia.estadao.com.br/noticias/geral,zeina-latif-estreia-como-colunista-do-estado,70001636870;economia
http://economia.estadao.com.br/noticias/geral,taquaritinga-murchou-ficou-mais-pobre,70001636287;economia
http://economia.estadao.com.br/noticias/geral,trump-alavanca-china-entre-emergentes-diz-monica-de-bolle,70001636927;economia
http://economia.estadao.com.br/noticias/geral,a-dura-missao-de-recuperar-a-eletrobras,70001637007;economia
http://economia.estadao.com.br/noticias/geral,prefeituras-podem-ter-trava-a-recolhimento-inferior-ao-previsto,70001636919;economia
http://economia.estadao.com.br/noticias/geral,dinheiro-de-venda-de-ativos-sera-usado-para-reduzir-divida,70001637019;economia
http://economia.estadao.com.br/noticias/geral,crise-aumentou-com-renovacao-das-concessoes,70001637023;economia
http://economia.estadao.com.br/blogs/coluna-do-broad/davos-teve-mais-uma-vez-presenca-pequena-de-brasileiros/;economia
http://economia.estadao.com.br/blogs/coluna-do-broad/monashees-investe-r-1-milhao-em-app-de-aulas-de-ingles-cambly/;economia
http://economia.estadao.com.br/noticias/geral,o-fator-agro,70001637116;economia
http://economia.estadao.com.br/noticias/geral,incertezas-a-granel-2,70001636847;economia
http://economia.estadao.com.br/noticias/geral,89-dos-municipios-brasileiros-devem-em-conjunto-r-99-6-bilhoes-ao-inss,70001636874;economia
http://economia.estadao.com.br/noticias/geral,a-america-de-trump,70001636855;economia
http://economia.estadao.com.br/noticias/geral,reforma-tributaria-e-projeto-antigo,70001636851;economia
http://economia.estadao.com.br/noticias/geral,como-o-gigante-da-goiabada-mudou-o-perfil-de-uma-regiao,70001636265;economia
http://economia.estadao.com.br/noticias/geral,relator-diz-que-mudanca-ajuda-a-criar-empregos,70001636849;economia
http://economia.estadao.com.br/noticias/geral,projeto-da-camara-extingue-nove-tributos,70001636848;economia
http://economia.estadao.com.br/noticias/geral,o-exemplo-que-vem-da-china,70001636457;economia
http://economia.estadao.com.br/noticias/geral,zona-de-conflito,70001636460;economia
http://economia.estadao.com.br/noticias/geral,ajuda-ao-rio-pode-ter-de-passar-pelo-congresso,70001636465;economia
http://economia.estadao.com.br/noticias/negocios,empresas-querem-atrair-r-3-bi-com-ipos-no-inicio-de-fevereiro,70001636472;economia
http://economia.estadao.com.br/noticias/geral,governo-muda-comando-da-hidreletrica-de-itaipu,70001636480;economia
http://economia.estadao.com.br/noticias/negocios,laboratorio-dasa-de-ex-dono-da-amil-paga-r-600-milhoes-por-salomaozoppi,70001636449;economia
http://economia.estadao.com.br/noticias/geral,o-ano-de-2016-foi-pior-para-as-familias,70001636428;economia
http://economia.estadao.com.br/noticias/releases-ae,a-takeda-inicia-uma-ofe…o-de-todas-as-acoes-em-circulacao-da-ariad-pharmaceuticals-inc,70001636385;economia
http://economia.estadao.com.br/blogs/fernando-dantas/o-poder-das-ideias/;economia
http://economia.estadao.com.br/noticias/releases-ae,premiacao-escolhe-a-loja-mais-querida-do-brasil,70001636169;economia
http://economia.estadao.com.br/noticias/releases-ae,a-internacionalizacao-d…mudancas-que-podem-colocar-o-brasil-em-um-ciclo-de-crescimento,70001636166;economia
http://economia.estadao.com.br/noticias/releases-ae,aplicativo-para-ajudar-…ntrar-servicos-e-cuidar-da-saude-de-seus-pets-chega-ao-mercado,70001636168;economia
http://economia.estadao.com.br/noticias/releases-ae,salvador-recebe-o-evento-internacional-outside-comfort-zone,70001636167;economia
http://economia.estadao.com.br/noticias/releases-ae,verao-empresa-aposta-em-produtos-com-tecnologia-para-aliviar-o-calor-dos-pets,70001636143;economia
http://economia.estadao.com.br/noticias/releases-ae,como-organizar-uma-festa-de-casamento-gastando-pouco,70001636142;economia
http://economia.estadao.com.br/noticias/releases-ae,simples-nacional-prazos-e-novidades-de-2017,70001636133;economia
http://economia.estadao.com.br/noticias/releases-ae,recrutamento-online-evolui-e-auxilia-o-rh-a-ganhar-tempo-e-atrair-talentos,70001636132;economia
http://economia.estadao.com.br/noticias/releases-ae,roupas-e-restaurantes-s…res-despesas-dos-millennials-brasileiros-segundo-dados-da-visa,70001636131;economia
http://economia.estadao.com.br/noticias/releases-ae,sistemas-de-tratamento-mantem-a-qualidade-da-agua-nos-laboratorios,70001636081;economia
http://economia.estadao.com.br/noticias/releases-ae,praia-do-flamengo-no-rio-vira-ponto-de-encontro-para-meditacao-aos-domingos,70001636083;economia
http://economia.estadao.com.br/noticias/releases-ae,cursos-apresentam-o-que-ha-de-mais-recente-no-mercado-de-tecnologias-aplicadas,70001636075;economia
http://economia.estadao.com.br/noticias/releases-ae,erros-e-acertos-na-reforma-da-previdencia,70001636079;economia
http://ciencia.estadao.com.br/blogs/herton-escobar/governo-recompoe-orcamento-do-mctic-e-garante-recursos-para-o-cnpq-e-organizacoes-sociais/;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,inveja-do-ganso,10000100011;ciencia-e-saude
http://ciencia.estadao.com.br/blogs/herton-escobar/deputados-tiram-r-120-milhoes-da-fapesp/;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,ossos-de-medico-do-holocausto-sao-usados-em-classe-de-medicina-forense,10000099573;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,macaco-e-flagrado-tentando-fazer-sexo-com-veado-no-japao-veja-video,10000099408;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,estudo-contradiz-principal-teoria-sobre-formacao-da-lua,10000099255;ciencia-e-saude
http://ciencia.estadao.com.br/blogs/herton-escobar/cnpq-e-organizacoes-sociais-comecam-2017-com-orcamento-sem-lastro/;ciencia-e-saude
http://ciencia.estadao.com.br/blogs/herton-escobar/em-crise-faperj-nao-paga-editais-e-perde-30-do-orcamento/;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,plantas-que-tiram-os-oculos-rapidamente,10000098646;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,rios-de-insetos,10000097383;ciencia-e-saude
http://ciencia.estadao.com.br/blogs/herton-escobar/cnpq-recompoe-bolsas-e-finep-zera-dividas-mas-preve-ano-dificil-em-2017/;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,reinvencao-do-dinheiro-alivia-a-pobreza,10000096346;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,nature-coloca-brasileira-entre-os-10-cientistas-mais-importantes-de-2016,10000095472;ciencia-e-saude
http://ciencia.estadao.com.br/blogs/herton-escobar/brasil-tem-quase-200-mil-pesquisadores/;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,manipulando-nosso-relogio-interno,10000095115;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,fertilizacao-com-3-dnas-para-evitar-doencas-e-legalizada-no-reino-unido,10000094909;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,cientistas-detectam-agua-gelada-em-regioes-escuras-do-planeta-anao-ceres,10000094800;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,nova-especie-de-aranha-ganha-nome-em-homenagem-ao-universo-de-harry-potter,10000094767;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,por-que-os-homens-nao-tem-osso-no-penis-como-os-mamiferos,10000094441;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,meteoros-e-superlua-disputam-ceu-na-madrugada-desta-quarta,10000094393;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,experimento-aprimora-habilidades-da-mao-esquerda,10000094157;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,cientistas-registram-maior-onda-do-mundo-com-19-metros,10000094175;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,foi-no-mexico-faz-5-mil-anos,10000093600;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,satelite-de-alunos-de-escola-publica-em-sp-e-lancado-ao-espaco,10000093608;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,cauda-de-dinossauro-com-penas-e-achada-em-pedaco-de-ambar,10000093588;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,cientistas-usam-leds-piscantes-para-reduzir-proteina-ligada-a-alzheimer,10000093434;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,mumia-de-crianca-do-seculo-17-revela-amostras-mais-antigas-de-variola,10000093369;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,dias-na-terra-ficam-1-8-milesimo-de-segundo-mais-longos-a-cada-seculo,10000093190;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,cientistas-mapeiam-mudancas-em-rios-e-lagos-nos-ultimos-30-anos,10000093103;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,aumento-de-populacoes-de-mosquitos-nos-eua-tem-pouca-influencia-das-mudancas-climaticas,10000092791;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,empresa-aplica-tecnologia-para-criar-supermercado-sem-caixas-ou-filas,10000092673;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,sleepy-e-dreamless-os-genes-do-sono,10000092232;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,dormir-pouco-pode-ser-perigoso-para-o-coracao-mostra-estudo,10000092201;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,stephen-hawking-e-internado-na-italia,10000092194;ciencia-e-saude
http://ciencia.estadao.com.br/noticias/geral,brasileiros-desvendam-misterio-de-casos-incomuns-de-leishmaniose,10000091968;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,numero-de-casos-de-febre-amarela-investigados-em-sp-sobe-para-6,70001637589;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,mosquito-timido-traz-a-febre-amarela,70001636888;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,sp-apura-4-mortes-por-febre-amarela,70001636327;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,minas-gerais-ja-registra-25-mortes-por-febre-amarela,70001636309;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,secretaria-de-saude-de-mg-confirma-23-mortes-por-febre-amarela,70001634793;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,cinco-macacos-morrem-com-suspeita-de-febre-amarela-em-rio-preto,70001634507;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,4-em-cada-10-usuarios-na-cracolandia-nunca-foram-avaliados-por-um-medico,70001633633;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,ministerio-autoridades-sanitarias-e-medicos-divergem-sobre-vacinacao-da-febre-amarela,70001633566;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,ministerio-da-saude-confirma-8-morte-por-febre-amarela-em-mg,70001633428;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,corujao-tera-exames-em-clinicas-populares,70001632219;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,ministerio-deve-anunciar-confirmacao-de-7-mortes-por-febre-amarela-em-mg,70001632203;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,apos-morte-de-macacos-cidade-paulista-entra-em-alerta-contra-febre-amarela,70001631708;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,universidade-desenvolve-mao-bionica-de-baixo-custo-e-busca-voluntarios,10000100416;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,casos-suspeitos-de-febre-amarela-em-minas-gerais-sobem-para-152,10000100414;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,anvisa-aprova-registro-de-remedio-a-base-de-maconha-pela-primeira-vez,10000100390;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,pacientes-detectam-melanoma-mais-cedo,10000100193;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,es-registra-morte-de-54-macacos-por-febre-amarela,10000100121;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,para-biologa-surto-de-febre-amarela-pode-ter-relacao-com-tragedia-de-mariana,10000100032;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,vacina-contra-febre-amarela-e-indicada-para-quem-vai-viajar-a-area-de-risco,10000100035;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,numero-de-mortes-suspeitas-de-febre-amarela-em-mg-sobe-para-38,10000100000;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,surto-de-febre-amarela-em-mg-provoca-corrida-a-postos-de-vacinacao,10000099961;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,mae-empresta-barriga-para-filho-e-marido-dele-terem-gemeos-em-capivari,10000099944;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,casos-de-doenca-que-deixa-urina-escura-sao-investigados-em-fortaleza,10000099943;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,mg-decreta-situacao-de-emergencia-em-152-cidades-com-casos-de-febre-amarela,10000099891;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,numero-de-casos-suspeitos-de-febre-amarela-quintuplica-em-minas-gerais,10000099752;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,1-dia-de-corujao-tem-idoso-na-madrugada-e-exame-sem-reavaliacao-medica,10000099597;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,forca-tarefa-tenta-decifrar-doenca-misteriosa-que-afetou-52-pessoas-na-ba,10000099581;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,leitores-fazem-exercicios-na-academia-para-viver-melhor,10000099492;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,sobe-para-48-o-n-de-casos-suspeitos-de-febre-amarela-em-mg,10000099470;ciencia-e-saude
http://saude.estadao.com.br/noticias/geral,internautas-sao-atacados-por-pernilongos-e-reclamam-nas-redes-sociais,10000099410;ciencia-e-saude
http://educacao.estadao.com.br/blogs/de-olho-na-educacao/brasil-tem-grandes-desigualdades-regionais-nos-indices-de-aprendizagem/;educacao
http://educacao.estadao.com.br/blogs/blog-da-tissen/e-book-oferece-cursos-de-ferias-e-de-ingles-no-reino-unido/;educacao
http://educacao.estadao.com.br/blogs/blog-dos-colegios-santa-maria/ferias-escolares-possibilidade-de-fomentar-nossa-cidadania/;educacao
http://educacao.estadao.com.br/blogs/colegio-equipe/cade-a-matematica/;educacao
http://educacao.estadao.com.br/blogs/blog-da-tissen/saiba-mais-sobre-ensino-superior-na-franca/;educacao
http://educacao.estadao.com.br/noticias/geral,20-mil-estudantes-ainda-nao-conseguiram-acessar-resultado-do-enem,70001634211;educacao
http://educacao.estadao.com.br/blogs/ana-maria-diniz/5-metas-para-a-educacao-brasileira-em-2017/;educacao
